t	V	m	X	Y	teta	R	G	Mach	delta	alpha	C_xa	C_ya	AD_K	m_z	alpha_max	alpha_min	mu	n_xa	n_ya	n_ya_potr	n_ya_rasp_max	n_ya_rasp_min
45.70000000000038	230.3804030169439	79.0	36471.50433035964	5008.032088055501	-0.20732877219770066	0.0	0.0	0.7188527383493188	-4.06279924940805	5.583865642547607	0.7649859693376606	1.0147165050054343	1.326451132017487	0.009902959956003337	30.75	-30.75	1.0083333333333333	-0.7324878307299889	0.9716093122608274	0.9999934539481916	12.028686928236342	-12.028686928236342
45.80000000000038	229.6656261739663	79.0	36494.54221985313	5007.948729622914	-0.21425195071007555	0.0	0.0	0.7166216707087008	-4.06279924940805	5.679525375366211	0.7700267043701736	1.0508657792248752	1.3647134226135804	0.0023069052975954324	30.75	-30.75	1.0083333333333333	-0.732752993136712	0.9999978451939476	0.9999930094745056	11.939487210549231	-11.939487210549231
45.90000000000038	228.9507077819353	79.0	36517.508621922185	5007.862854939214	-0.21425076755847933	0.0	0.0	0.7143901432709469	-4.06279924940805	5.6979103088378915	0.7709771157954968	1.0574145414437524	1.3715251980633802	0.0009542958063980397	31.0	-31.0	1.0083333333333333	-0.7291037649009671	0.9999841855645548	0.999993009551712	12.029678958177682	-12.029678958177685
46.000000000000384	228.23936804006317	79.0	36540.40353265357	5007.777248044668	-0.21425293325787045	0.0	0.0	0.7121697895071658	-4.06279924940805	5.71641731262207	0.771933598994221	1.0640100075323726	1.378369860981188	-0.0004073499672556588	31.0	-31.0	1.0083333333333333	-0.7254858957386386	0.9999878932530799	0.9999930094103892	11.940186077547262	-11.940186077547262
46.10000000000039	227.53157625291786	79.0	36563.2273099048	5007.691906264322	-0.21425419284620806	0.0	0.0	0.7099605135559225	-4.06279924940805	5.7349834442138645	0.7728928239329415	1.070628059079097	1.3852218909616736	-0.0017729486462170344	31.0	-31.0	1.0083333333333333	-0.7218958995961954	0.9999860031161204	0.9999930093281941	11.851553586898527	-11.851553586898527
46.200000000000394	226.82730507089667	79.0	36585.98030847023	5007.6068286367135	-0.21425592312825276	0.0	0.0	0.7077622300120306	-4.06279924940805	5.7536678314208975	0.7738579164218633	1.0772913112443103	1.3921047887258835	-0.003147263480575389	31.0	-31.0	1.0083333333333333	-0.7183363840875656	0.9999995202043358	0.9999930092152828	11.763771028213796	-11.763771028213796
46.30000000000039	226.1265246107647	79.0	36608.66288040723	5007.522013662211	-0.21425431015587645	0.0	0.0	0.7055748455605696	-4.06279924940805	5.772352218627929	0.7748226253044272	1.0839544915776314	1.3989711402035354	-0.004520761869649462	31.0	-31.0	1.0083333333333333	-0.7148012208193227	0.9999862789084872	0.9999930093205388	11.676827749571444	-11.676827749571444
46.40000000000039	225.429210933914	79.0	36631.2753747905	5007.437461359171	-0.2142559826532449	0.0	0.0	0.7033982854497794	-4.06279924940805	5.791154861450195	0.7757932010574793	1.0906628408386994	1.4058680062573674	-0.005902969650997486	31.0	-31.0	1.0083333333333333	-0.7112959259192317	0.9999881852310584	0.9999930092113982	11.590713954294314	-11.590713954294314
46.50000000000039	224.7353348057103	79.0	36653.8181382911	5007.3531691348135	-0.2142571851132377	0.0	0.0	0.7012324583801842	-4.06279924940805	5.810016632080077	0.7767665186622602	1.0973937181421642	1.4127716524549554	-0.007289120945026317	31.0	-31.0	1.0083333333333333	-0.7078172993763401	0.9999842156761156	0.99999300913293	11.505419307362668	-11.505419307362668
46.60000000000039	224.04487006538483	79.0	36676.29151466218	5007.269135892188	-0.21425938380106152	0.0	0.0	0.6990772826577394	-4.06279924940805	5.828996658325193	0.7777457007943457	1.104169723605887	1.419705338747807	-0.008683969862320555	31.0	-31.0	1.0083333333333333	-0.7043678913300286	0.9999948557637768	0.9999930089894499	11.420933967097525	-11.420933967097525
46.7000000000004	223.35778807643035	79.0	36698.69584503872	5007.185359969082	-0.2142589206164507	0.0	0.0	0.6969326688591455	-4.219060759000668	5.848035812377929	0.7797908490727459	1.0813650485911597	1.3867372897194383	0.006732139364179657	31.0	-31.0	1.0083333333333333	-0.7019015719386982	0.973353083520084	0.9999930090196762	11.33724790241621	-11.33724790241621
46.8000000000004	222.6731247126547	79.0	36721.031467697365	5007.101841143492	-0.22096096351559089	0.0	0.0	0.6947956086137824	-4.219060759000668	5.944532394409177	0.7847809666502663	1.1177860001469493	1.4243286313607617	-0.0008933670670323787	31.0	-31.0	1.0083333333333333	-0.702075623903804	0.999986412506658	0.999992564822648	11.254237901347878	-11.254237901347878
